ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-02-28 10:06:35,1.0,0.9999999987309922,1.000000001286534,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:07:53,1.0,0.9999999986736814,1.0000000012300645,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:08:04,1.0,0.9999999987437437,1.0000000013820773,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:09:38,1.0,0.9999999987854908,1.0000000013402428,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:11:22,1.0,0.9999999986731255,1.0000000013857442,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:11:47,1.0,0.9999999987030329,1.0000000013199013,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:16:46,1.0,0.999999998704412,1.0000000012934946,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:20:34,1.0,0.9999999987228365,1.0000000013808394,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:21:40,1.0,0.9999999987099203,1.0000000013026515,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:23:24,1.0,0.9999999986656194,1.0000000012834687,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:24:54,1.0,0.999999998690507,1.0000000012514316,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:27:13,1.0,0.9999999986605147,1.0000000013209127,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:28:02,1.0,0.9999999987238252,1.000000001308046,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:30:31,1.0,0.9999999987790505,1.0000000012815542,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:32:54,1.0,0.9999999987485559,1.0000000012632613,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:33:23,1.0,0.9999999988486444,1.000000001307973,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:36:56,1.0,0.9999999987426541,1.0000000012345305,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:37:56,1.0,0.9999999987977901,1.0000000012819092,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:38:20,1.0,0.9999999987740253,1.0000000011949661,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:42:22,1.0,0.9999999987134044,1.0000000013228365,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:43:52,1.0,0.9999999987718047,1.0000000013163053,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:44:49,1.0,0.9999999987282941,1.000000001227095,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:48:04,1.0,0.9999999986644622,1.0000000012825663,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:48:36,1.0,0.9999999987096821,1.0000000012470835,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:50:14,1.0,0.9999999987324014,1.0000000012365684,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:52:16,1.0,0.9999999986596416,1.0000000013232937,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 10:57:53,1.0,0.9999999987810035,1.0000000012102503,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:00:02,1.0,0.9999999987271557,1.000000001222233,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:03:41,1.0,0.9999999987558175,1.0000000012881507,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:07:24,1.0,0.9999999986541505,1.0000000013105268,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:08:33,1.0,0.9999999987105487,1.00000000125324,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:11:34,1.0,0.9999999987589778,1.0000000011915835,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:12:20,1.0,0.9999999986956949,1.0000000013450248,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:12:52,1.0,0.9999999986174501,1.000000001309646,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:13:18,1.0,0.9999999986849176,1.0000000012589303,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:13:41,1.0,0.9999999986746163,1.0000000012944752,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:14:31,1.0,0.9999999986847559,1.0000000012453543,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:15:22,1.0,0.9999999988673336,1.000000001361584,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:19:58,1.0,0.9999999987106729,1.0000000013123418,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:25:21,1.0,0.9999999988098518,1.0000000012317778,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:29:43,1.0,0.9999999987199143,1.0000000014077102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:37:07,1.0,0.9999999986223207,1.0000000012723633,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:41:05,1.0,0.9999999988076772,1.0000000012663721,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:44:40,1.0,0.9999999987578709,1.0000000012974095,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:47:37,1.0,0.9999999987012951,1.0000000012846146,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:48:12,1.0,0.9999999986949774,1.00000000133727,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:54:47,1.0,0.9999999987328108,1.0000000012289907,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:55:51,1.0,0.9999999986625729,1.0000000012573427,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 11:56:59,1.0,0.9999999987412224,1.0000000012415613,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:00:18,1.0,0.9999999987260283,1.0000000012895323,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:01:35,1.0,0.9999999986548354,1.0000000012788448,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:05:48,1.0,0.9999999987120467,1.00000000132318,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:06:24,1.0,0.9999999986950551,1.0000000013377859,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:09:11,1.0,0.9999999987102873,1.0000000012997945,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:10:16,1.0,0.9999999986888508,1.000000001270394,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:11:57,1.0,0.9999999986897332,1.0000000012505101,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:12:26,1.0,0.9999999987663668,1.0000000013018908,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:13:25,1.0,0.9999999987082783,1.0000000013137669,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:15:08,1.0,0.9999999987144886,1.0000000012816141,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:15:34,1.0,0.9999999985938278,1.0000000012343455,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:16:36,1.0,0.9999999986832054,1.000000001128979,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:17:12,1.0,0.9999999987033837,1.0000000013492019,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:17:15,1.0,0.9999999987653485,1.000000001308749,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:21:39,1.0,0.9999999987162741,1.000000001320427,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:25:06,1.0,0.9999999987196834,1.0000000012709251,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:28:16,1.0,0.9999999987225552,1.0000000012781254,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:28:28,1.0,0.9999999986765788,1.0000000013258072,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:30:47,1.0,0.9999999987167959,1.0000000012538253,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:32:04,1.0,0.9999999988044161,1.000000001325733,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:32:30,1.0,0.9999999987902678,1.0000000013844619,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:38:53,1.0,0.9999999987154825,1.0000000012389783,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:39:44,1.0,0.9999999987546003,1.0000000012995987,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:40:01,1.0,0.9999999986855292,1.000000001301013,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:41:06,1.0,0.9999999987848656,1.0000000013310304,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:42:21,1.0,0.9999999987510153,1.000000001364778,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:43:30,1.0,0.9999999986848757,1.0000000011892898,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:46:48,1.0,0.999999998729246,1.0000000013546717,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:48:37,1.0,0.9999999987627529,1.0000000014152837,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:50:27,1.0,0.9999999986533985,1.0000000012977448,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 12:51:55,1.0,0.9999999986795213,1.0000000012743147,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:06:07,1.0,0.9999999986654587,1.0000000011778882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:07:07,1.0,0.9999999986169998,1.0000000012393104,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:10:29,1.0,0.9999999988388232,1.0000000013047072,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:11:38,1.0,0.9999999988492845,1.0000000012169463,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:11:47,1.0,0.9999999987575139,1.000000001219247,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:12:17,1.0,0.9999999987970115,1.0000000013071837,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:12:50,1.0,0.9999999987906559,1.0000000012132952,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:14:32,1.0,0.9999999987202669,1.0000000011354455,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:14:40,1.0,0.9999999987074735,1.0000000012748091,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:14:46,1.0,0.9999999988088626,1.0000000012017554,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:19:11,1.0,0.9999999987324651,1.000000001361974,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:20:04,1.0,0.99999999865573,1.0000000012115395,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:20:35,1.0,0.9999999987960742,1.0000000013628563,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:22:09,1.0,0.9999999987036534,1.0000000012614578,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:26:34,1.0,0.9999999986428879,1.0000000012265442,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:30:21,1.0,0.9999999986381293,1.000000001229945,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:30:32,1.0,0.9999999986696493,1.0000000012718195,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:31:57,1.0,0.9999999987911896,1.0000000013522203,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:32:27,1.0,0.9999999986315701,1.000000001289,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:33:29,1.0,0.999999998732155,1.0000000013949697,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:33:36,1.0,0.9999999987125323,1.0000000012887131,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:34:26,1.0,0.9999999987350182,1.0000000012637296,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:36:15,1.0,0.9999999987406014,1.000000001270375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:43:10,1.0,0.9999999987406056,1.0000000012530375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:52:05,1.0,0.9999999987984398,1.0000000012634636,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:53:16,1.0,0.9999999987131833,1.0000000012009604,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:56:08,1.0,0.9999999987032562,1.0000000012442545,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:56:53,1.0,0.9999999987700983,1.0000000012896542,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:57:16,1.0,0.9999999987111422,1.0000000012496555,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 13:58:25,1.0,0.9999999986036929,1.0000000012838346,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:00:07,1.0,0.9999999986854082,1.000000001294981,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:00:20,1.0,0.9999999987673244,1.000000001236065,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:02:50,1.0,0.9999999986938493,1.0000000012819446,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:07:42,1.0,0.9999999987015653,1.0000000012112862,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:07:56,1.0,0.9999999987082152,1.0000000012721086,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:09:39,1.0,0.9999999987871592,1.000000001254124,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:15:23,1.0,0.9999999986786496,1.000000001280146,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:17:02,1.0,0.9999999987509208,1.0000000012288206,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:17:55,1.0,0.9999999986553689,1.0000000011665113,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:18:37,1.0,0.9999999987275485,1.000000001190212,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:18:55,1.0,0.9999999987094864,1.000000001235102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:19:04,1.0,0.9999999987506701,1.000000001234462,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:20:46,1.0,0.9999999987589192,1.0000000014020214,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:21:47,1.0,0.9999999987094408,1.0000000012547752,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:21:51,1.0,0.99999999868767,1.0000000012921488,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:25:13,1.0,0.9999999987395767,1.0000000012767567,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:33:04,1.0,0.9999999987075264,1.0000000013016195,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:35:02,1.0,0.999999998791053,1.000000001179156,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:35:59,1.0,0.9999999986423499,1.0000000012411518,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:36:35,1.0,0.9999999987390013,1.000000001392891,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:36:48,1.0,0.9999999987406827,1.0000000013168695,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:37:43,1.0,0.9999999987758798,1.0000000012672985,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:40:25,1.0,0.9999999987660024,1.0000000012221515,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:46:16,1.0,0.9999999985838998,1.0000000011984849,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:47:04,1.0,0.9999999987068707,1.0000000012705252,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:52:03,1.0,0.999999998702735,1.000000001324119,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:52:07,1.0,0.999999998640106,1.0000000012460488,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:52:19,1.0,0.9999999986805073,1.0000000012952865,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:55:46,1.0,0.9999999987755055,1.0000000013025339,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 14:56:45,1.0,0.9999999987732366,1.0000000012867123,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 15:01:07,1.0,0.9999999987904139,1.000000001199155,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 15:02:17,1.0,0.9999999987345161,1.0000000012204122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 15:02:25,1.0,0.9999999986948087,1.0000000013113008,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 15:13:01,1.0,0.9999999986271859,1.0000000013566386,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 15:22:43,1.0,0.9999999988062286,1.000000001251459,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 15:24:55,1.0,0.9999999986779728,1.0000000012753654,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 15:26:33,1.0,0.999999998667891,1.0000000013088748,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 15:27:22,1.0,0.9999999987298127,1.000000001249233,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 15:29:06,1.0,0.9999999987696868,1.0000000012406798,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 15:36:42,1.0,0.9999999986763589,1.0000000012743944,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 15:40:27,1.0,0.9999999986847266,1.0000000012672567,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 15:42:45,1.0,0.999999998671335,1.0000000013522996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 15:46:48,1.0,0.9999999986376011,1.000000001250261,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 15:46:49,1.0,0.9999999987666832,1.0000000013184724,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 15:48:32,1.0,0.9999999985793585,1.0000000011780237,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 15:54:02,1.0,0.9999999987059232,1.0000000013757573,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 15:59:06,1.0,0.999999998796481,1.000000001244718,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 15:59:39,1.0,0.9999999987800308,1.0000000012500336,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 16:02:01,1.0,0.9999999986437301,1.0000000012139167,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 16:03:48,1.0,0.999999998768201,1.0000000012459105,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 16:04:49,1.0,0.9999999986600573,1.0000000013930443,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 16:10:11,1.0,0.9999999986119105,1.0000000013009924,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 16:10:59,1.0,0.9999999987994127,1.0000000012855477,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 16:12:23,1.0,0.9999999987299908,1.0000000012122214,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 16:12:57,1.0,0.9999999987123598,1.0000000012442245,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 16:13:10,1.0,0.9999999986910031,1.000000001233815,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28 16:15:19,1.0,0.9999999988309404,1.0000000013940715,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
